"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","17605","기프티쇼 > 상품 > 구매정보 탭 노출 확인","","2026-07-13","passed","2026-07-13","","","",""
"","854","문의 내역 확인","","2026-07-10","passed","2026-07-10","","","",""
"","15232","상품 > 상세정보 탭 노출 확인","","2026-07-14","passed","2026-07-14","","","",""
"","21728","상품 > 장바구니 상품 추가 확인","","2026-07-13","passed","2026-07-13","","","",""
"","17720","기프티쇼 > 상품 > 상세정보 탭 노출 확인","","2026-07-14","passed","2026-07-14","","","",""
"","1044","기프티쇼 > 상품 > 선물하기 > 기프티쇼 대표 번호로 보내기 확인","","2026-07-13","passed","2026-07-13","","","",""
"","22074","상품 > 장바구니 상품 추가 확인","","2026-07-13","passed","2026-07-13","","","",""
"","20354","상품(선택 후 뒤로가기) 추천구좌 상품 및 페이지 이동 확인","","2026-07-13","passed","2026-07-13","","","",""
"","1183","기프티쇼 > 상품 > 선물하기 > 기프티쇼 대표 번호로 보내기 확인","","2026-07-10","failed","2026-07-10","","","",""
"","25696","상품 > 구매하기 주문서 페이지 이동 확인","","2026-07-10","passed","2026-07-10","","","",""
"","13871","검색 추천구좌 상품 및 페이지 이동 확인","","2026-07-13","passed","2026-07-13","","","",""
"","691","기프티쇼 > 상품 > 선물하기 > 받는 사람 확인","","2026-07-10","passed","2026-07-10","","","",""
"","771","1:1 문의하기 확인","","2026-07-13","passed","2026-07-13","","","",""
"","894","거래 증빙 서류 신청/조회 확인","","2026-07-10","passed","2026-07-10","","","",""
"","14270","검색 추천구좌 상품 및 페이지 이동 확인","","2026-07-10","passed","2026-07-10","","","",""
"","17","기프티쇼 > 상품 > 선물하기 > 내 번호로 보내기 확인","","2026-07-10","failed","2026-07-10","","","",""
"","1752","기프티쇼 > 상품 > 선물하기 > 기프티쇼 대표 번호로 보내기 확인","","2026-07-10","passed","2026-07-10","","","",""
"","47","기프티쇼 > 상품 > 선물하기 > 받는 사람 확인","","2026-07-10","failed","2026-07-10","","","",""
"","61","독바 > ON AIR > 바로구매 > 선물하기 주문서 페이지 이동 확인","","2026-07-10","failed","2026-07-10","","","",""
"","11125","기프티쇼 > 상품 > 선물하기 주문서 이동 확인","","2026-07-14","passed","2026-07-14","","","",""
"","18783","기프티쇼 GNB 메뉴별 화면 노출 확인","","2026-07-13","passed","2026-07-13","","","",""
"","16303","카테고리 추천구좌 상품 및 페이지 이동 확인","","2026-07-13","passed","2026-07-13","","","",""
"","972","배송지 관리 확인","","2026-07-14","passed","2026-07-14","","","",""
"","22730","회원 정보 수정 확인","","2026-07-10","passed","2026-07-10","","","",""
"","851","거래 증빙 서류 신청/조회 확인","","2026-07-13","passed","2026-07-13","","","",""
"","34194","혜택/이벤트 > 수신동의 쿠폰팩 페이지 이동 확인","","2026-07-10","failed","2026-07-10","","","",""
"","11982","ON AIR > 현재 방송 중인 상품 정보 노출 확인","","2026-07-10","passed","2026-07-10","","","",""
"","15192","독바 > ON AIR > 바로구매 > 장바구니 상품 추가 확인","","2026-07-13","passed","2026-07-13","","","",""
"","33444","편성표 > TV/TV+ 탭 > 지금 방송 중 상품 확인","","2026-07-10","failed","2026-07-10","","","",""
"","1454","상품평 확인","","2026-07-13","passed","2026-07-13","","","",""
"","22","취소/교환/반품 내역 확인","","2026-07-10","failed","2026-07-10","","","",""
"","1189","환불 계좌 관리 확인","","2026-07-10","passed","2026-07-10","","","",""
"","818","간편 로그인 연결 확인","","2026-07-14","passed","2026-07-14","","","",""
"","15549","편성표 > 방송알림 신청 및 등록 완료 확인","","2026-07-13","passed","2026-07-13","","","",""
"","878","방송 알림 설정 확인","","2026-07-13","passed","2026-07-13","","","",""
"","871","간편 로그인 연결 확인","","2026-07-13","passed","2026-07-13","","","",""
"","14585","상품 > 상품평 탭 노출 확인","","2026-07-10","passed","2026-07-10","","","",""
"","15081","혜택/이벤트 > 신규가입 혜택 페이지 이동 확인","","2026-07-10","passed","2026-07-10","","","",""
"","14737","상품 > 상품문의 탭 노출 확인","","2026-07-13","passed","2026-07-13","","","",""
"","20936","기프티쇼 > 상품 > 좋아요 추가 및 삭제 확인","","2026-07-13","passed","2026-07-13","","","",""
"","18288","상품 > 좋아요 추가 및 삭제 확인","","2026-07-13","passed","2026-07-13","","","",""
"","25533","ON AIR > 바로구매 > 선물하기 주문서 페이지 이동 확인","","2026-07-10","passed","2026-07-10","","","",""
"","970","배송지 관리 확인","","2026-07-13","passed","2026-07-13","","","",""
"","19433","GNB 메뉴별 화면 확인","","2026-07-13","passed","2026-07-13","","","",""
"","892","최근 본 상품 확인","","2026-07-10","passed","2026-07-10","","","",""
"","211","장바구니 추천구좌 상품 및 페이지 이동 확인","","2026-07-13","passed","2026-07-13","","","",""
"","5382","혜택/이벤트 > 신규가입 혜택 페이지 이동 확인","","2026-07-14","passed","2026-07-14","","","",""
"","522","기프티쇼 > 상품 > 선물하기 > 결제 진행 및 상품 결제 페이지 이동 확인","","2026-07-14","passed","2026-07-14","","","",""
"","21999","상품 > 장바구니 상품 추가 확인","","2026-07-14","passed","2026-07-14","","","",""
"","4597","ON AIR > 현재 방송 중인 상품 정보 노출 확인","","2026-07-13","passed","2026-07-13","","","",""
"","832","거래 증빙 서류 신청/조회 확인","","2026-07-13","passed","2026-07-13","","","",""
